Date,Entity_Name,Entity_Type,Weather_Condition,College_Exam_Season,Local_Event,Promo_Active,Recent_Review_Avg,Expected_Footfall
2025-07-01,Hostel B,Hostel,Cloudy,False,None,False,,140
2025-07-01,Spice Grill,Restaurant,Light Rain,False,None,False,4.2,211
2025-07-01,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,305
2025-07-02,Bistro 1,Restaurant,Clear,False,None,False,4.6,132
2025-07-02,Hostel B,Hostel,Clear,False,None,False,,158
2025-07-02,Spice Grill,Restaurant,Clear,False,None,False,4.2,194
2025-07-02,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,298
2025-07-03,Bistro 1,Restaurant,Cloudy,False,None,False,3.8,118
2025-07-03,Hostel B,Hostel,Light Rain,False,None,False,,142
2025-07-03,Spice Grill,Restaurant,Cloudy,False,Sports Match,False,5.0,240
2025-07-03,UEM Kolkata Hostel,Hostel,Light Rain,False,None,False,,308
2025-07-04,Bistro 1,Restaurant,Cloudy,False,None,False,4.2,116
2025-07-04,Hostel B,Hostel,Clear,False,None,False,,139
2025-07-04,Spice Grill,Restaurant,Clear,False,None,False,3.9,198
2025-07-04,UEM Kolkata Hostel,Hostel,Clear,False,Sports Match,False,,278
2025-07-05,Bistro 1,Restaurant,Clear,False,None,False,4.8,184
2025-07-05,Hostel B,Hostel,Clear,False,None,False,,161
2025-07-05,Spice Grill,Restaurant,Cloudy,False,Concert,False,4.0,314
2025-07-05,UEM Kolkata Hostel,Hostel,Heavy Rain,False,Concert,False,,326
2025-07-06,Bistro 1,Restaurant,Light Rain,False,None,True,4.2,226
2025-07-06,Hostel B,Hostel,Clear,False,None,False,,145
2025-07-06,Spice Grill,Restaurant,Clear,False,None,True,4.7,409
2025-07-06,UEM Kolkata Hostel,Hostel,Heatwave,False,None,False,,322
2025-07-07,Bistro 1,Restaurant,Cloudy,False,None,False,3.9,126
2025-07-07,Hostel B,Hostel,Light Rain,False,Concert,False,,149
2025-07-07,Spice Grill,Restaurant,Cloudy,False,None,True,3.8,218
2025-07-07,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,278
2025-07-08,Bistro 1,Restaurant,Clear,False,Sports Match,False,3.8,175
2025-07-08,Hostel B,Hostel,Clear,False,Concert,False,,146
2025-07-08,Spice Grill,Restaurant,Clear,False,None,True,3.5,206
2025-07-08,UEM Kolkata Hostel,Hostel,Cloudy,False,None,False,,329
2025-07-09,Bistro 1,Restaurant,Clear,False,Sports Match,False,4.9,164
2025-07-09,Hostel B,Hostel,Clear,False,None,False,,163
2025-07-09,Spice Grill,Restaurant,Cloudy,False,Local Festival,True,4.6,414
2025-07-09,UEM Kolkata Hostel,Hostel,Light Rain,False,None,False,,305
2025-07-10,Bistro 1,Restaurant,Heatwave,False,None,True,3.7,111
2025-07-10,Hostel B,Hostel,Clear,False,None,False,,154
2025-07-10,Spice Grill,Restaurant,Cloudy,False,None,True,4.1,187
2025-07-10,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,293
2025-07-11,Bistro 1,Restaurant,Cloudy,False,None,False,4.8,118
2025-07-11,Hostel B,Hostel,Heatwave,False,None,False,,163
2025-07-11,Spice Grill,Restaurant,Cloudy,False,None,False,3.7,209
2025-07-11,UEM Kolkata Hostel,Hostel,Cloudy,False,None,False,,290
2025-07-12,Bistro 1,Restaurant,Heavy Rain,False,None,True,3.6,59
2025-07-12,Hostel B,Hostel,Clear,False,None,False,,139
2025-07-12,Spice Grill,Restaurant,Clear,False,None,True,3.9,338
2025-07-12,UEM Kolkata Hostel,Hostel,Clear,False,Local Festival,False,,70
2025-07-13,Bistro 1,Restaurant,Clear,False,None,True,4.9,212
2025-07-13,Hostel B,Hostel,Clear,False,Local Festival,False,,51
2025-07-13,Spice Grill,Restaurant,Clear,False,None,True,4.1,315
2025-07-13,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,272
2025-07-14,Bistro 1,Restaurant,Clear,False,None,True,4.4,151
2025-07-14,Hostel B,Hostel,Cloudy,False,None,False,,164
2025-07-14,Spice Grill,Restaurant,Cloudy,False,None,False,3.7,219
2025-07-14,UEM Kolkata Hostel,Hostel,Heavy Rain,False,Sports Match,False,,327
2025-07-15,Bistro 1,Restaurant,Clear,False,None,False,3.7,113
2025-07-15,Hostel B,Hostel,Cloudy,False,None,False,,140
2025-07-15,Spice Grill,Restaurant,Clear,False,None,True,3.9,201
2025-07-15,UEM Kolkata Hostel,Hostel,Heavy Rain,False,None,False,,323
2025-07-16,Bistro 1,Restaurant,Heavy Rain,False,None,False,4.7,54
2025-07-16,Hostel B,Hostel,Clear,False,None,False,,161
2025-07-16,Spice Grill,Restaurant,Clear,False,Concert,False,3.9,253
2025-07-16,UEM Kolkata Hostel,Hostel,Cloudy,False,None,False,,279
2025-07-17,Bistro 1,Restaurant,Heatwave,False,None,False,4.9,125
2025-07-17,Hostel B,Hostel,Clear,False,None,False,,149
2025-07-17,Spice Grill,Restaurant,Heavy Rain,False,None,True,4.4,111
2025-07-17,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,279
2025-07-18,Bistro 1,Restaurant,Light Rain,False,None,True,3.9,114
2025-07-18,Hostel B,Hostel,Light Rain,False,None,False,,158
2025-07-18,Spice Grill,Restaurant,Clear,False,None,False,4.4,183
2025-07-18,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,297
2025-07-19,Bistro 1,Restaurant,Light Rain,False,None,True,4.3,270
2025-07-19,Hostel B,Hostel,Cloudy,False,None,False,,140
2025-07-19,Spice Grill,Restaurant,Light Rain,False,None,False,4.4,258
2025-07-19,UEM Kolkata Hostel,Hostel,Light Rain,False,None,False,,304
2025-07-20,Bistro 1,Restaurant,Light Rain,False,None,False,4.3,172
2025-07-20,Hostel B,Hostel,Clear,False,None,False,,150
2025-07-20,Spice Grill,Restaurant,Clear,False,None,True,4.1,310
2025-07-20,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,321
2025-07-21,Bistro 1,Restaurant,Heavy Rain,False,Sports Match,True,4.9,111
2025-07-21,Hostel B,Hostel,Clear,False,None,False,,137
2025-07-21,Spice Grill,Restaurant,Light Rain,False,None,False,4.9,189
2025-07-21,UEM Kolkata Hostel,Hostel,Cloudy,False,None,False,,274
2025-07-22,Bistro 1,Restaurant,Clear,False,None,True,3.9,120
2025-07-22,Hostel B,Hostel,Clear,False,None,False,,160
2025-07-22,Spice Grill,Restaurant,Cloudy,False,None,False,3.7,188
2025-07-22,UEM Kolkata Hostel,Hostel,Heavy Rain,False,None,False,,327
2025-07-23,Bistro 1,Restaurant,Light Rain,False,None,False,3.7,129
2025-07-23,Hostel B,Hostel,Cloudy,False,None,False,,152
2025-07-23,Spice Grill,Restaurant,Cloudy,False,None,False,4.4,189
2025-07-23,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,306
2025-07-24,Bistro 1,Restaurant,Heavy Rain,False,None,False,4.4,51
2025-07-24,Hostel B,Hostel,Light Rain,False,None,False,,149
2025-07-24,Spice Grill,Restaurant,Cloudy,False,None,True,4.9,304
2025-07-24,UEM Kolkata Hostel,Hostel,Light Rain,False,None,False,,291
2025-07-25,Bistro 1,Restaurant,Clear,False,Sports Match,False,4.0,153
2025-07-25,Hostel B,Hostel,Clear,False,None,False,,147
2025-07-25,Spice Grill,Restaurant,Clear,False,None,True,4.3,268
2025-07-25,UEM Kolkata Hostel,Hostel,Cloudy,False,None,False,,277
2025-07-26,Bistro 1,Restaurant,Cloudy,False,None,False,3.9,172
2025-07-26,Hostel B,Hostel,Clear,False,None,False,,153
2025-07-26,Spice Grill,Restaurant,Cloudy,False,None,True,4.0,278
2025-07-26,UEM Kolkata Hostel,Hostel,Clear,False,Local Festival,False,,70
2025-07-27,Bistro 1,Restaurant,Clear,False,None,True,4.3,258
2025-07-27,Hostel B,Hostel,Light Rain,False,None,False,,157
2025-07-27,Spice Grill,Restaurant,Cloudy,False,None,True,4.9,409
2025-07-27,UEM Kolkata Hostel,Hostel,Light Rain,False,None,False,,303
2025-07-28,Bistro 1,Restaurant,Cloudy,False,None,False,3.6,111
2025-07-28,Hostel B,Hostel,Light Rain,False,None,False,,160
2025-07-28,Spice Grill,Restaurant,Clear,False,None,True,4.0,197
2025-07-28,UEM Kolkata Hostel,Hostel,Heavy Rain,False,Local Festival,False,,77
2025-07-29,Bistro 1,Restaurant,Cloudy,False,None,True,3.6,110
2025-07-29,Hostel B,Hostel,Clear,False,None,False,,153
2025-07-29,Spice Grill,Restaurant,Clear,False,Local Festival,True,3.9,258
2025-07-29,UEM Kolkata Hostel,Hostel,Light Rain,False,None,False,,310
2025-07-30,Bistro 1,Restaurant,Clear,False,None,True,3.9,131
2025-07-30,Hostel B,Hostel,Clear,False,None,False,,139
2025-07-30,Spice Grill,Restaurant,Cloudy,False,None,False,4.4,180
2025-07-30,UEM Kolkata Hostel,Hostel,Cloudy,False,None,False,,294
2025-07-31,Bistro 1,Restaurant,Light Rain,False,None,False,4.4,121
2025-07-31,Hostel B,Hostel,Clear,False,None,False,,160
2025-07-31,Spice Grill,Restaurant,Clear,False,None,False,3.8,218
2025-07-31,UEM Kolkata Hostel,Hostel,Cloudy,False,None,False,,283
2025-08-01,Bistro 1,Restaurant,Cloudy,False,None,True,3.7,116
2025-08-01,Hostel B,Hostel,Light Rain,False,None,False,,157
2025-08-01,Spice Grill,Restaurant,Heavy Rain,False,None,True,4.6,133
2025-08-01,UEM Kolkata Hostel,Hostel,Clear,False,Local Festival,False,,105
2025-08-02,Bistro 1,Restaurant,Cloudy,False,None,True,4.2,282
2025-08-02,Hostel B,Hostel,Light Rain,False,Local Festival,False,,55
2025-08-02,Spice Grill,Restaurant,Cloudy,False,None,False,4.7,283
2025-08-02,UEM Kolkata Hostel,Hostel,Heavy Rain,False,None,False,,338
2025-08-03,Bistro 1,Restaurant,Clear,False,None,False,4.0,160
2025-08-03,Hostel B,Hostel,Clear,False,Concert,False,,135
2025-08-03,Spice Grill,Restaurant,Clear,False,None,True,4.2,379
2025-08-03,UEM Kolkata Hostel,Hostel,Light Rain,False,None,False,,282
2025-08-04,Bistro 1,Restaurant,Clear,False,None,True,4.3,177
2025-08-04,Hostel B,Hostel,Clear,False,Sports Match,False,,157
2025-08-04,Spice Grill,Restaurant,Clear,False,None,False,4.8,200
2025-08-04,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,310
2025-08-05,Bistro 1,Restaurant,Light Rain,False,None,False,3.9,130
2025-08-05,Hostel B,Hostel,Clear,False,None,False,,160
2025-08-05,Spice Grill,Restaurant,Clear,False,None,True,3.8,222
2025-08-05,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,320
2025-08-06,Bistro 1,Restaurant,Light Rain,False,None,False,3.6,123
2025-08-06,Hostel B,Hostel,Clear,False,None,False,,139
2025-08-06,Spice Grill,Restaurant,Heatwave,False,None,True,4.6,276
2025-08-06,UEM Kolkata Hostel,Hostel,Light Rain,False,None,False,,284
2025-08-07,Bistro 1,Restaurant,Clear,False,Concert,True,4.5,281
2025-08-07,Hostel B,Hostel,Cloudy,False,None,False,,150
2025-08-07,Spice Grill,Restaurant,Light Rain,False,None,False,3.6,217
2025-08-07,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,313
2025-08-08,Bistro 1,Restaurant,Clear,False,None,False,4.3,126
2025-08-08,Hostel B,Hostel,Clear,False,None,False,,161
2025-08-08,Spice Grill,Restaurant,Clear,False,None,True,4.6,275
2025-08-08,UEM Kolkata Hostel,Hostel,Cloudy,False,Sports Match,False,,326
2025-08-09,Bistro 1,Restaurant,Clear,False,None,True,3.7,185
2025-08-09,Hostel B,Hostel,Light Rain,False,None,False,,149
2025-08-09,Spice Grill,Restaurant,Clear,False,None,False,4.0,294
2025-08-09,UEM Kolkata Hostel,Hostel,Cloudy,False,None,False,,296
2025-08-10,Bistro 1,Restaurant,Clear,False,None,False,4.5,181
2025-08-10,Hostel B,Hostel,Heatwave,False,None,False,,162
2025-08-10,Spice Grill,Restaurant,Clear,False,Sports Match,False,4.4,428
2025-08-10,UEM Kolkata Hostel,Hostel,Cloudy,False,None,False,,292
2025-08-11,Bistro 1,Restaurant,Cloudy,False,None,True,4.6,184
2025-08-11,Hostel B,Hostel,Heatwave,False,None,False,,147
2025-08-11,Spice Grill,Restaurant,Clear,False,None,False,4.9,198
2025-08-11,UEM Kolkata Hostel,Hostel,Light Rain,False,None,False,,270
2025-08-12,Bistro 1,Restaurant,Cloudy,False,None,False,4.7,128
2025-08-12,Hostel B,Hostel,Clear,False,None,False,,149
2025-08-12,Spice Grill,Restaurant,Heatwave,False,None,True,4.6,338
2025-08-12,UEM Kolkata Hostel,Hostel,Light Rain,False,None,False,,317
2025-08-13,Bistro 1,Restaurant,Clear,False,None,True,4.0,135
2025-08-13,Hostel B,Hostel,Light Rain,False,None,False,,135
2025-08-13,Spice Grill,Restaurant,Cloudy,False,None,False,4.1,214
2025-08-13,UEM Kolkata Hostel,Hostel,Heatwave,False,None,False,,318
2025-08-14,Bistro 1,Restaurant,Heatwave,False,None,False,3.7,111
2025-08-14,Hostel B,Hostel,Clear,False,None,False,,149
2025-08-14,Spice Grill,Restaurant,Light Rain,False,Sports Match,False,4.5,273
2025-08-14,UEM Kolkata Hostel,Hostel,Cloudy,False,Concert,False,,277
2025-08-15,Bistro 1,Restaurant,Heavy Rain,False,None,False,3.8,72
2025-08-15,Hostel B,Hostel,Heatwave,False,None,False,,136
2025-08-15,Spice Grill,Restaurant,Heatwave,False,None,False,4.0,211
2025-08-15,UEM Kolkata Hostel,Hostel,Clear,False,Concert,False,,276
2025-08-16,Bistro 1,Restaurant,Cloudy,False,None,True,5.0,241
2025-08-16,Hostel B,Hostel,Clear,False,None,False,,162
2025-08-16,Spice Grill,Restaurant,Light Rain,False,None,True,3.8,236
2025-08-16,UEM Kolkata Hostel,Hostel,Cloudy,False,None,False,,287
2025-08-17,Bistro 1,Restaurant,Clear,False,None,True,4.3,250
2025-08-17,Hostel B,Hostel,Clear,False,None,False,,153
2025-08-17,Spice Grill,Restaurant,Cloudy,False,None,True,5.0,370
2025-08-17,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,315
2025-08-18,Bistro 1,Restaurant,Cloudy,False,None,True,4.8,185
2025-08-18,Hostel B,Hostel,Clear,False,None,False,,164
2025-08-18,Spice Grill,Restaurant,Cloudy,False,Sports Match,False,4.6,267
2025-08-18,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,282
2025-08-19,Bistro 1,Restaurant,Heatwave,False,None,False,4.9,111
2025-08-19,Hostel B,Hostel,Light Rain,False,None,False,,141
2025-08-19,Spice Grill,Restaurant,Heatwave,False,None,True,3.7,191
2025-08-19,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,328
2025-08-20,Bistro 1,Restaurant,Clear,False,None,False,3.8,118
2025-08-20,Hostel B,Hostel,Light Rain,False,Local Festival,False,,43
2025-08-20,Spice Grill,Restaurant,Clear,False,None,True,3.7,189
2025-08-20,UEM Kolkata Hostel,Hostel,Clear,False,Local Festival,False,,121
2025-08-21,Bistro 1,Restaurant,Clear,False,None,True,3.8,122
2025-08-21,Hostel B,Hostel,Clear,False,None,False,,147
2025-08-21,Spice Grill,Restaurant,Light Rain,False,None,True,4.5,251
2025-08-21,UEM Kolkata Hostel,Hostel,Heatwave,False,Sports Match,False,,270
2025-08-22,Bistro 1,Restaurant,Cloudy,False,Concert,False,4.1,175
2025-08-22,Hostel B,Hostel,Clear,False,Local Festival,False,,34
2025-08-22,Spice Grill,Restaurant,Clear,False,None,True,3.9,223
2025-08-22,UEM Kolkata Hostel,Hostel,Light Rain,False,None,False,,278
2025-08-23,Bistro 1,Restaurant,Light Rain,False,None,False,4.7,151
2025-08-23,Hostel B,Hostel,Clear,False,None,False,,151
2025-08-23,Spice Grill,Restaurant,Clear,False,None,True,3.8,287
2025-08-23,UEM Kolkata Hostel,Hostel,Light Rain,False,None,False,,290
2025-08-24,Bistro 1,Restaurant,Cloudy,False,Concert,True,3.9,266
2025-08-24,Hostel B,Hostel,Cloudy,False,None,False,,150
2025-08-24,Spice Grill,Restaurant,Heatwave,False,None,False,3.8,284
2025-08-24,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,290
2025-08-25,Bistro 1,Restaurant,Clear,False,None,True,3.8,140
2025-08-25,Hostel B,Hostel,Clear,False,None,False,,150
2025-08-25,Spice Grill,Restaurant,Clear,False,None,False,4.7,187
2025-08-25,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,329
2025-08-26,Bistro 1,Restaurant,Clear,False,None,False,3.6,124
2025-08-26,Hostel B,Hostel,Light Rain,False,None,False,,152
2025-08-26,Spice Grill,Restaurant,Clear,False,Sports Match,False,4.6,283
2025-08-26,UEM Kolkata Hostel,Hostel,Cloudy,False,None,False,,300
2025-08-27,Bistro 1,Restaurant,Cloudy,False,None,True,4.5,153
2025-08-27,Hostel B,Hostel,Cloudy,False,None,False,,145
2025-08-27,Spice Grill,Restaurant,Clear,False,None,True,4.4,283
2025-08-27,UEM Kolkata Hostel,Hostel,Clear,False,Sports Match,False,,283
2025-08-28,Bistro 1,Restaurant,Cloudy,False,None,False,4.1,116
2025-08-28,Hostel B,Hostel,Light Rain,False,None,False,,136
2025-08-28,Spice Grill,Restaurant,Clear,False,None,True,4.1,208
2025-08-28,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,307
2025-08-29,Bistro 1,Restaurant,Light Rain,False,None,False,4.7,128
2025-08-29,Hostel B,Hostel,Heavy Rain,False,None,False,,145
2025-08-29,Spice Grill,Restaurant,Cloudy,False,None,True,4.4,300
2025-08-29,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,278
2025-08-30,Bistro 1,Restaurant,Cloudy,False,None,False,4.2,177
2025-08-30,Hostel B,Hostel,Clear,False,None,False,,136
2025-08-30,Spice Grill,Restaurant,Clear,False,None,False,3.6,298
2025-08-30,UEM Kolkata Hostel,Hostel,Cloudy,False,None,False,,293
2025-08-31,Bistro 1,Restaurant,Clear,False,None,False,4.6,168
2025-08-31,Hostel B,Hostel,Clear,False,None,False,,155
2025-08-31,Spice Grill,Restaurant,Clear,False,None,True,3.6,279
2025-08-31,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,290
2025-09-01,Bistro 1,Restaurant,Clear,False,None,True,3.7,127
2025-09-01,Hostel B,Hostel,Clear,False,None,False,,155
2025-09-01,Spice Grill,Restaurant,Clear,False,None,True,4.0,213
2025-09-01,UEM Kolkata Hostel,Hostel,Cloudy,False,None,False,,327
2025-09-02,Bistro 1,Restaurant,Heatwave,False,None,True,4.3,198
2025-09-02,Hostel B,Hostel,Clear,False,None,False,,140
2025-09-02,Spice Grill,Restaurant,Heavy Rain,False,Local Festival,False,4.1,146
2025-09-02,UEM Kolkata Hostel,Hostel,Heatwave,False,None,False,,296
2025-09-03,Bistro 1,Restaurant,Clear,False,None,True,4.7,199
2025-09-03,Hostel B,Hostel,Clear,False,None,False,,152
2025-09-03,Spice Grill,Restaurant,Clear,False,None,True,4.6,262
2025-09-03,UEM Kolkata Hostel,Hostel,Clear,False,Concert,False,,270
2025-09-04,Bistro 1,Restaurant,Light Rain,False,None,True,4.5,199
2025-09-04,Hostel B,Hostel,Clear,False,None,False,,135
2025-09-04,Spice Grill,Restaurant,Clear,False,None,True,4.6,290
2025-09-04,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,319
2025-09-05,Bistro 1,Restaurant,Clear,False,None,False,4.2,120
2025-09-05,Hostel B,Hostel,Clear,False,None,False,,164
2025-09-05,Spice Grill,Restaurant,Light Rain,False,None,True,4.5,295
2025-09-05,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,325
2025-09-06,Bistro 1,Restaurant,Light Rain,False,None,False,3.9,139
2025-09-06,Hostel B,Hostel,Cloudy,False,None,False,,152
2025-09-06,Spice Grill,Restaurant,Clear,False,None,False,4.7,309
2025-09-06,UEM Kolkata Hostel,Hostel,Heatwave,False,None,False,,307
2025-09-07,Bistro 1,Restaurant,Clear,False,None,True,3.9,156
2025-09-07,Hostel B,Hostel,Clear,False,None,False,,145
2025-09-07,Spice Grill,Restaurant,Heavy Rain,False,None,False,3.7,142
2025-09-07,UEM Kolkata Hostel,Hostel,Heavy Rain,False,None,False,,314
2025-09-08,Bistro 1,Restaurant,Cloudy,False,Local Festival,True,3.6,180
2025-09-08,Hostel B,Hostel,Heatwave,False,None,False,,160
2025-09-08,Spice Grill,Restaurant,Cloudy,False,None,True,4.3,309
2025-09-08,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,280
2025-09-09,Bistro 1,Restaurant,Heatwave,False,None,False,4.5,109
2025-09-09,Hostel B,Hostel,Cloudy,False,None,False,,162
2025-09-09,Spice Grill,Restaurant,Clear,False,Concert,True,3.5,249
2025-09-09,UEM Kolkata Hostel,Hostel,Cloudy,False,None,False,,324
2025-09-10,Bistro 1,Restaurant,Cloudy,False,None,False,3.7,123
2025-09-10,Hostel B,Hostel,Light Rain,False,None,False,,141
2025-09-10,Spice Grill,Restaurant,Light Rain,False,None,False,4.4,183
2025-09-10,UEM Kolkata Hostel,Hostel,Heavy Rain,False,None,False,,336
2025-09-11,Bistro 1,Restaurant,Cloudy,False,None,True,3.6,127
2025-09-11,Hostel B,Hostel,Cloudy,False,Sports Match,False,,162
2025-09-11,Spice Grill,Restaurant,Clear,False,None,True,4.9,313
2025-09-11,UEM Kolkata Hostel,Hostel,Heatwave,False,None,False,,302
2025-09-12,Bistro 1,Restaurant,Cloudy,False,None,True,3.6,113
2025-09-12,Hostel B,Hostel,Clear,False,None,False,,139
2025-09-12,Spice Grill,Restaurant,Clear,False,None,False,4.2,194
2025-09-12,UEM Kolkata Hostel,Hostel,Heavy Rain,False,None,False,,296
2025-09-13,Bistro 1,Restaurant,Clear,False,None,True,4.5,261
2025-09-13,Hostel B,Hostel,Light Rain,False,None,False,,145
2025-09-13,Spice Grill,Restaurant,Cloudy,False,None,False,4.6,274
2025-09-13,UEM Kolkata Hostel,Hostel,Light Rain,False,None,False,,305
2025-09-14,Bistro 1,Restaurant,Clear,False,None,True,4.4,208
2025-09-14,Hostel B,Hostel,Clear,False,None,False,,138
2025-09-14,Spice Grill,Restaurant,Light Rain,False,None,True,4.9,454
2025-09-14,UEM Kolkata Hostel,Hostel,Light Rain,False,None,False,,270
2025-09-15,Bistro 1,Restaurant,Clear,False,Sports Match,False,4.6,156
2025-09-15,Hostel B,Hostel,Clear,False,None,False,,140
2025-09-15,Spice Grill,Restaurant,Clear,False,None,True,4.7,302
2025-09-15,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,272
2025-09-16,Bistro 1,Restaurant,Clear,False,None,True,4.3,165
2025-09-16,Hostel B,Hostel,Light Rain,False,None,False,,145
2025-09-16,Spice Grill,Restaurant,Clear,False,None,True,3.9,213
2025-09-16,UEM Kolkata Hostel,Hostel,Heatwave,False,None,False,,308
2025-09-17,Bistro 1,Restaurant,Heavy Rain,False,Sports Match,False,3.7,68
2025-09-17,Hostel B,Hostel,Clear,False,None,False,,152
2025-09-17,Spice Grill,Restaurant,Cloudy,False,None,False,3.8,187
2025-09-17,UEM Kolkata Hostel,Hostel,Light Rain,False,None,False,,319
2025-09-18,Bistro 1,Restaurant,Cloudy,False,None,False,4.1,113
2025-09-18,Hostel B,Hostel,Clear,False,None,False,,159
2025-09-18,Spice Grill,Restaurant,Clear,False,None,True,4.5,318
2025-09-18,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,311
2025-09-19,Bistro 1,Restaurant,Clear,False,None,True,4.1,116
2025-09-19,Hostel B,Hostel,Cloudy,False,Sports Match,False,,145
2025-09-19,Spice Grill,Restaurant,Cloudy,False,None,False,3.7,186
2025-09-19,UEM Kolkata Hostel,Hostel,Cloudy,False,None,False,,279
2025-09-20,Bistro 1,Restaurant,Clear,False,None,True,3.6,173
2025-09-20,Hostel B,Hostel,Light Rain,False,None,False,,136
2025-09-20,Spice Grill,Restaurant,Clear,False,None,True,4.5,418
2025-09-20,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,290
2025-09-21,Bistro 1,Restaurant,Cloudy,False,None,True,4.9,258
2025-09-21,Hostel B,Hostel,Heavy Rain,False,None,False,,160
2025-09-21,Spice Grill,Restaurant,Cloudy,False,None,True,4.4,391
2025-09-21,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,289
2025-09-22,Bistro 1,Restaurant,Clear,False,None,True,4.6,187
2025-09-22,Hostel B,Hostel,Light Rain,False,None,False,,137
2025-09-22,Spice Grill,Restaurant,Clear,False,None,True,4.8,312
2025-09-22,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,281
2025-09-23,Bistro 1,Restaurant,Clear,False,None,False,4.3,134
2025-09-23,Hostel B,Hostel,Clear,False,None,False,,149
2025-09-23,Spice Grill,Restaurant,Cloudy,False,None,True,3.6,185
2025-09-23,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,322
2025-09-24,Bistro 1,Restaurant,Cloudy,False,None,True,4.2,185
2025-09-24,Hostel B,Hostel,Clear,False,None,False,,136
2025-09-24,Spice Grill,Restaurant,Light Rain,False,None,True,3.7,190
2025-09-24,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,299
2025-09-25,Bistro 1,Restaurant,Light Rain,False,Local Festival,True,3.5,179
2025-09-25,Hostel B,Hostel,Clear,False,None,False,,146
2025-09-25,Spice Grill,Restaurant,Clear,False,None,False,3.7,183
2025-09-25,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,314
2025-09-26,Bistro 1,Restaurant,Clear,False,None,False,4.7,118
2025-09-26,Hostel B,Hostel,Light Rain,False,None,False,,162
2025-09-26,Spice Grill,Restaurant,Clear,False,None,True,4.6,353
2025-09-26,UEM Kolkata Hostel,Hostel,Cloudy,False,None,False,,293
2025-09-27,Bistro 1,Restaurant,Cloudy,False,None,True,3.9,169
2025-09-27,Hostel B,Hostel,Clear,False,Sports Match,False,,152
2025-09-27,Spice Grill,Restaurant,Cloudy,False,Local Festival,True,4.6,563
2025-09-27,UEM Kolkata Hostel,Hostel,Cloudy,False,Local Festival,False,,80
2025-09-28,Bistro 1,Restaurant,Clear,False,None,True,3.5,177
2025-09-28,Hostel B,Hostel,Heatwave,False,None,False,,146
2025-09-28,Spice Grill,Restaurant,Heatwave,False,None,False,4.6,232
2025-09-28,UEM Kolkata Hostel,Hostel,Light Rain,False,None,False,,320
2025-09-29,Bistro 1,Restaurant,Clear,False,None,False,4.5,132
2025-09-29,Hostel B,Hostel,Heatwave,False,None,False,,155
2025-09-29,Spice Grill,Restaurant,Clear,False,None,True,4.9,265
2025-09-29,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,292
2025-09-30,Bistro 1,Restaurant,Light Rain,False,None,True,4.4,158
2025-09-30,Hostel B,Hostel,Heatwave,False,None,False,,137
2025-09-30,Spice Grill,Restaurant,Light Rain,False,None,True,4.3,250
2025-09-30,UEM Kolkata Hostel,Hostel,Clear,False,Sports Match,False,,290
2025-10-01,Bistro 1,Restaurant,Clear,False,Sports Match,True,3.9,193
2025-10-01,Hostel B,Hostel,Clear,False,None,False,,135
2025-10-01,Spice Grill,Restaurant,Cloudy,False,None,True,3.6,207
2025-10-01,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,285
2025-10-02,Bistro 1,Restaurant,Clear,False,None,False,4.0,115
2025-10-02,Hostel B,Hostel,Clear,False,None,False,,161
2025-10-02,Spice Grill,Restaurant,Light Rain,False,None,False,4.3,218
2025-10-02,UEM Kolkata Hostel,Hostel,Cloudy,False,None,False,,282
2025-10-03,Bistro 1,Restaurant,Cloudy,False,None,False,3.6,117
2025-10-03,Hostel B,Hostel,Cloudy,False,None,False,,162
